N=1000, I0=1, t_max=100000, gamma=0.1, sigma=0
timestep,source_label,target_label,source_during,target_before,target_after,S_total,I_total,M_total
95058,574,352,M,M,M,7,1,992
95059,967,674,M,M,M,7,1,992
95060,379,473,M,M,M,7,1,992
95061,587,826,M,M,M,7,1,992
95062,46,536,M,M,M,7,1,992
95063,952,215,M,M,M,7,1,992
95064,356,969,M,M,M,7,1,992
95065,323,623,M,M,M,7,1,992
95066,812,213,M,M,M,7,1,992
95067,742,707,M,M,M,7,1,992
95068,45,857,M,M,M,7,1,992
95069,505,98,M,M,M,7,1,992
95070,992,32,M,M,M,7,1,992
95071,221,651,M,M,M,7,1,992
95072,175,305,M,M,M,7,1,992
95073,86,661,M,M,M,7,1,992
95074,568,647,M,M,M,7,1,992
95075,38,367,M,M,M,7,1,992
95076,276,321,M,M,M,7,1,992
95077,272,19,M,M,M,7,1,992
95078,112,211,M,M,M,7,1,992
95079,843,309,M,M,M,7,1,992
95080,274,766,M,M,M,7,1,992
95081,804,358,M,M,M,7,1,992
95082,208,912,M,M,M,7,1,992
95083,230,435,M,M,M,7,1,992
95084,227,983,M,M,M,7,1,992
95085,498,909,M,M,M,7,1,992
95086,828,37,M,M,M,7,1,992
95087,551,775,M,M,M,7,1,992
95088,108,431,M,M,M,7,1,992
95089,899,598,M,M,M,7,1,992
95090,496,65,M,M,M,7,1,992
95091,615,95,M,M,M,7,1,992
95092,462,232,M,M,M,7,1,992
95093,295,843,M,M,M,7,1,992
95094,551,962,M,M,M,7,1,992
95095,926,369,M,M,M,7,1,992
95096,844,322,M,M,M,7,1,992
95097,678,870,I,M,M,7,1,992
95098,601,972,M,M,M,7,1,992
95099,609,475,M,M,M,7,1,992
95100,887,38,M,M,M,7,1,992
95101,737,727,M,M,M,7,1,992
95102,171,740,M,M,M,7,1,992
95103,835,516,M,M,M,7,1,992
95104,933,225,S,M,M,7,1,992
95105,772,909,M,M,M,7,1,992
95106,209,2,M,M,M,7,1,992
95107,796,646,M,M,M,7,1,992
95108,347,743,M,M,M,7,1,992
95109,960,330,M,M,M,7,1,992
95110,53,361,M,M,M,7,1,992
95111,489,335,M,M,M,7,1,992
95112,194,523,M,M,M,7,1,992
95113,170,656,M,M,M,7,1,992
95114,274,178,M,M,M,7,1,992
95115,997,923,M,M,M,7,1,992
95116,798,745,M,M,M,7,1,992
95117,943,280,M,M,M,7,1,992
95118,453,233,M,M,M,7,1,992
95119,852,399,M,M,M,7,1,992
95120,705,95,M,M,M,7,1,992
95121,759,713,M,M,M,7,1,992
95122,250,759,M,M,M,7,1,992
95123,391,238,M,M,M,7,1,992
95124,781,505,M,M,M,7,1,992
95125,869,134,M,M,M,7,1,992
95126,422,459,M,M,M,7,1,992
95127,785,541,M,M,M,7,1,992
95128,312,183,M,M,M,7,1,992
95129,397,781,M,M,M,7,1,992
95130,98,808,M,M,M,7,1,992
95131,574,568,M,M,M,7,1,992
95132,139,985,M,M,M,7,1,992
95133,359,591,M,M,M,7,1,992
95134,634,536,M,M,M,7,1,992
95135,250,818,M,M,M,7,1,992
95136,513,862,M,M,M,7,1,992
95137,359,10,M,M,M,7,1,992
95138,638,39,M,M,M,7,1,992
95139,278,451,M,M,M,7,1,992
95140,756,696,M,M,M,7,1,992
95141,695,745,M,M,M,7,1,992
95142,283,228,M,M,M,7,1,992
95143,798,224,M,M,M,7,1,992
95144,138,958,M,M,M,7,1,992
95145,514,945,M,M,M,7,1,992
95146,104,123,M,M,M,7,1,992
95147,341,137,M,M,M,7,1,992
95148,892,471,M,M,M,7,1,992
95149,87,791,M,M,M,7,1,992
95150,571,776,M,M,M,7,1,992
95151,663,950,M,M,M,7,1,992
95152,788,822,M,M,M,7,1,992
95153,193,147,M,M,M,7,1,992
95154,70,223,M,M,M,7,1,992
95155,170,720,M,M,M,7,1,992
95156,606,391,M,M,M,7,1,992
95157,855,888,M,M,M,7,1,992
95158,734,683,M,M,M,7,1,992
95159,821,374,M,M,M,7,1,992
95160,43,160,S,M,M,7,1,992
95161,69,666,M,M,M,7,1,992
95162,264,994,M,M,M,7,1,992
95163,555,19,M,M,M,7,1,992
95164,680,143,M,M,M,7,1,992
95165,122,827,M,M,M,7,1,992
95166,832,448,M,M,M,7,1,992
95167,35,800,M,M,M,7,1,992
95168,739,425,M,M,M,7,1,992
95169,795,603,M,M,M,7,1,992
95170,135,840,M,M,M,7,1,992
95171,455,389,M,M,M,7,1,992
95172,100,370,M,M,M,7,1,992
95173,888,880,M,M,M,7,1,992
95174,878,889,M,M,M,7,1,992
95175,654,5,M,M,M,7,1,992
95176,819,479,M,M,M,7,1,992
95177,34,298,M,M,M,7,1,992
95178,631,952,M,M,M,7,1,992
95179,234,528,M,M,M,7,1,992
95180,431,755,M,M,M,7,1,992
95181,735,982,M,M,M,7,1,992
95182,102,143,M,M,M,7,1,992
95183,295,431,M,M,M,7,1,992
95184,300,10,M,M,M,7,1,992
95185,498,115,M,M,M,7,1,992
95186,909,260,M,M,M,7,1,992
95187,99,211,M,M,M,7,1,992
95188,494,706,M,M,M,7,1,992
95189,397,491,M,M,M,7,1,992
95190,879,264,M,M,M,7,1,992
95191,733,930,M,M,M,7,1,992
95192,652,163,M,M,M,7,1,992
95193,609,827,M,M,M,7,1,992
95194,627,173,M,M,M,7,1,992
95195,957,602,M,M,M,7,1,992
95196,461,302,M,M,M,7,1,992
95197,328,648,M,M,M,7,1,992
95198,710,613,M,M,M,7,1,992
95199,111,145,M,M,M,7,1,992
95200,806,874,M,M,M,7,1,992
95201,516,262,M,M,M,7,1,992
95202,864,580,M,M,M,7,1,992
95203,239,915,M,M,M,7,1,992
95204,354,927,M,M,M,7,1,992
95205,546,7,M,M,M,7,1,992
95206,846,474,M,M,M,7,1,992
95207,78,667,M,S,S,7,1,992
95208,76,851,M,M,M,7,1,992
95209,499,388,M,M,M,7,1,992
95210,420,284,M,M,M,7,1,992
95211,217,790,M,M,M,7,1,992
95212,951,235,M,M,M,7,1,992
95213,936,24,M,M,M,7,1,992
95214,823,787,M,M,M,7,1,992
95215,683,374,M,M,M,7,1,992
95216,988,78,M,M,M,7,1,992
95217,920,244,M,M,M,7,1,992
95218,18,546,M,M,M,7,1,992
95219,492,636,M,M,M,7,1,992
95220,310,319,M,M,M,7,1,992
95221,198,362,M,M,M,7,1,992
95222,822,190,M,M,M,7,1,992
95223,989,212,M,M,M,7,1,992
95224,132,124,M,M,M,7,1,992
95225,683,570,M,M,M,7,1,992
95226,655,713,M,M,M,7,1,992
95227,507,135,M,M,M,7,1,992
95228,82,182,M,M,M,7,1,992
95229,713,341,M,M,M,7,1,992
95230,502,474,M,M,M,7,1,992
95231,409,388,M,M,M,7,1,992
95232,655,307,M,M,M,7,1,992
95233,467,188,M,M,M,7,1,992
95234,571,405,M,M,M,7,1,992
95235,848,432,M,M,M,7,1,992
95236,325,785,M,M,M,7,1,992
95237,651,409,M,M,M,7,1,992
95238,9,968,S,M,M,7,1,992
95239,859,899,M,M,M,7,1,992
95240,798,540,M,M,M,7,1,992
95241,937,166,M,M,M,7,1,992
95242,201,593,M,M,M,7,1,992
95243,280,816,M,M,M,7,1,992
95244,92,521,M,M,M,7,1,992
95245,822,787,M,M,M,7,1,992
95246,392,660,M,M,M,7,1,992
95247,898,314,M,M,M,7,1,992
95248,861,498,M,M,M,7,1,992
95249,53,286,M,M,M,7,1,992
95250,604,171,M,M,M,7,1,992
95251,553,615,M,M,M,7,1,992
95252,768,94,M,M,M,7,1,992
95253,914,584,M,M,M,7,1,992
95254,607,738,M,M,M,7,1,992
95255,529,921,M,M,M,7,1,992
95256,407,678,M,I,I,7,1,992
95257,808,990,M,M,M,7,1,992
95258,520,336,M,M,M,7,1,992
95259,475,314,M,M,M,7,1,992
95260,929,317,M,S,S,7,1,992
95261,699,240,M,M,M,7,1,992
95262,160,722,M,M,M,7,1,992
95263,826,207,M,M,M,7,1,992
95264,602,405,M,M,M,7,1,992
95265,954,189,M,M,M,7,1,992
95266,437,297,M,M,M,7,1,992
95267,156,312,M,M,M,7,1,992
95268,462,334,M,M,M,7,1,992
95269,782,860,M,M,M,7,1,992
95270,649,653,M,M,M,7,1,992
95271,169,184,M,M,M,7,1,992
95272,50,72,M,M,M,7,1,992
95273,545,994,M,M,M,7,1,992
95274,317,955,S,M,M,7,1,992
95275,591,363,M,M,M,7,1,992
95276,598,52,M,M,M,7,1,992
95277,609,766,M,M,M,7,1,992
95278,404,203,M,M,M,7,1,992
95279,662,235,M,M,M,7,1,992
95280,650,934,M,M,M,7,1,992
95281,70,211,M,M,M,7,1,992
95282,118,438,M,M,M,7,1,992
95283,317,166,S,M,M,7,1,992
95284,834,881,M,M,M,7,1,992
95285,400,7,M,M,M,7,1,992
95286,741,680,M,M,M,7,1,992
95287,410,888,M,M,M,7,1,992
95288,241,551,M,M,M,7,1,992
95289,273,396,M,M,M,7,1,992
95290,562,292,M,M,M,7,1,992
95291,236,29,M,M,M,7,1,992
95292,244,643,M,M,M,7,1,992
95293,569,990,M,M,M,7,1,992
95294,416,785,M,M,M,7,1,992
95295,332,491,M,M,M,7,1,992
95296,125,959,M,M,M,7,1,992
95297,982,336,M,M,M,7,1,992
95298,210,874,M,M,M,7,1,992
95299,350,508,M,M,M,7,1,992
95300,442,346,M,M,M,7,1,992
95301,874,486,M,M,M,7,1,992
95302,641,405,M,M,M,7,1,992
95303,669,796,M,M,M,7,1,992
95304,573,129,M,M,M,7,1,992
95305,892,313,M,M,M,7,1,992
95306,336,94,M,M,M,7,1,992
95307,116,542,M,M,M,7,1,992
95308,472,316,M,M,M,7,1,992
95309,22,759,M,M,M,7,1,992
95310,647,4,M,M,M,7,1,992
95311,375,510,M,M,M,7,1,992
95312,812,570,M,M,M,7,1,992
95313,287,956,M,M,M,7,1,992
95314,33,133,M,M,M,7,1,992
95315,301,190,M,M,M,7,1,992
95316,945,516,M,M,M,7,1,992
95317,934,445,M,M,M,7,1,992
95318,460,373,M,M,M,7,1,992
95319,309,203,M,M,M,7,1,992
95320,195,83,M,M,M,7,1,992
95321,977,439,M,M,M,7,1,992
95322,121,554,M,M,M,7,1,992
95323,494,114,M,M,M,7,1,992
95324,803,269,M,M,M,7,1,992
95325,60,447,M,M,M,7,1,992
95326,779,601,M,M,M,7,1,992
95327,576,489,M,M,M,7,1,992
95328,471,488,M,M,M,7,1,992
95329,482,371,M,M,M,7,1,992
95330,153,237,M,M,M,7,1,992
95331,492,841,M,M,M,7,1,992
95332,527,474,M,M,M,7,1,992
95333,847,361,M,M,M,7,1,992
95334,155,69,M,M,M,7,1,992
95335,146,693,M,M,M,7,1,992
95336,165,261,M,M,M,7,1,992
95337,3,513,M,M,M,7,1,992
95338,731,959,M,M,M,7,1,992
95339,962,465,M,M,M,7,1,992
95340,40,170,M,M,M,7,1,992
95341,735,987,M,M,M,7,1,992
95342,640,505,M,M,M,7,1,992
95343,101,757,M,M,M,7,1,992
95344,188,599,M,M,M,7,1,992
95345,110,243,M,M,M,7,1,992
95346,303,605,M,M,M,7,1,992
95347,416,685,M,M,M,7,1,992
95348,314,189,M,M,M,7,1,992
95349,611,874,M,M,M,7,1,992
95350,516,197,M,M,M,7,1,992
95351,677,628,M,M,M,7,1,992
95352,400,297,M,M,M,7,1,992
95353,910,376,M,M,M,7,1,992
95354,940,349,M,M,M,7,1,992
95355,215,537,M,M,M,7,1,992
95356,470,184,M,M,M,7,1,992
95357,596,813,M,M,M,7,1,992
95358,979,570,M,M,M,7,1,992
95359,830,136,M,M,M,7,1,992
95360,647,813,M,M,M,7,1,992
95361,912,386,M,M,M,7,1,992
95362,711,977,M,M,M,7,1,992
95363,430,627,M,M,M,7,1,992
95364,650,334,M,M,M,7,1,992
95365,245,451,M,M,M,7,1,992
95366,476,764,M,M,M,7,1,992
95367,669,349,M,M,M,7,1,992
95368,785,338,M,M,M,7,1,992
95369,137,703,M,M,M,7,1,992
95370,79,114,M,M,M,7,1,992
95371,499,396,M,M,M,7,1,992
95372,341,191,M,M,M,7,1,992
95373,193,731,M,M,M,7,1,992
95374,276,537,M,M,M,7,1,992
95375,32,431,M,M,M,7,1,992
95376,58,302,M,M,M,7,1,992
95377,483,926,M,M,M,7,1,992
95378,931,775,M,M,M,7,1,992
95379,687,589,M,M,M,7,1,992
95380,988,306,M,M,M,7,1,992
95381,540,117,M,M,M,7,1,992
95382,349,992,M,M,M,7,1,992
95383,380,550,M,M,M,7,1,992
95384,281,682,M,M,M,7,1,992
95385,304,62,M,M,M,7,1,992
95386,496,903,M,M,M,7,1,992
95387,196,243,M,M,M,7,1,992
95388,392,574,M,M,M,7,1,992
95389,902,656,M,M,M,7,1,992
95390,251,450,M,M,M,7,1,992
95391,639,756,M,M,M,7,1,992
95392,316,692,M,M,M,7,1,992
95393,244,531,M,M,M,7,1,992
95394,6,844,M,M,M,7,1,992
95395,567,452,M,M,M,7,1,992
95396,409,229,M,M,M,7,1,992
95397,65,643,M,M,M,7,1,992
95398,440,350,M,M,M,7,1,992
95399,543,796,M,M,M,7,1,992
95400,485,566,M,M,M,7,1,992
95401,963,735,M,M,M,7,1,992
95402,527,693,M,M,M,7,1,992
95403,514,730,M,M,M,7,1,992
95404,943,464,M,M,M,7,1,992
95405,664,565,M,M,M,7,1,992
95406,559,78,M,M,M,7,1,992
95407,47,883,M,M,M,7,1,992
95408,750,651,M,M,M,7,1,992
95409,762,446,M,M,M,7,1,992
95410,834,839,M,M,M,7,1,992
95411,541,372,M,M,M,7,1,992
95412,127,58,M,M,M,7,1,992
95413,852,350,M,M,M,7,1,992
95414,850,747,M,M,M,7,1,992
95415,698,513,M,M,M,7,1,992
95416,356,561,M,M,M,7,1,992
95417,374,242,M,M,M,7,1,992
95418,450,80,M,M,M,7,1,992
95419,578,184,M,M,M,7,1,992
95420,859,880,M,M,M,7,1,992
95421,404,456,M,M,M,7,1,992
95422,809,914,M,M,M,7,1,992
95423,504,336,M,M,M,7,1,992
95424,9,383,S,M,M,7,1,992
95425,192,987,M,M,M,7,1,992
95426,469,42,M,M,M,7,1,992
95427,431,268,M,M,M,7,1,992
95428,834,666,M,M,M,7,1,992
95429,573,261,M,M,M,7,1,992
95430,686,710,M,M,M,7,1,992
95431,285,209,M,M,M,7,1,992
95432,834,669,M,M,M,7,1,992
95433,402,181,M,M,M,7,1,992
95434,679,939,M,M,M,7,1,992
95435,860,956,M,M,M,7,1,992
95436,966,925,M,M,M,7,1,992
95437,850,644,M,M,M,7,1,992
95438,183,444,M,M,M,7,1,992
95439,857,769,M,M,M,7,1,992
95440,528,988,M,M,M,7,1,992
95441,232,476,M,M,M,7,1,992
95442,224,806,M,M,M,7,1,992
95443,421,395,M,M,M,7,1,992
95444,69,676,M,M,M,7,1,992
95445,166,482,M,M,M,7,1,992
95446,502,992,M,M,M,7,1,992
95447,183,897,M,M,M,7,1,992
95448,400,204,M,M,M,7,1,992
95449,842,96,M,M,M,7,1,992
95450,976,520,M,M,M,7,1,992
95451,951,432,M,M,M,7,1,992
95452,193,911,M,M,M,7,1,992
95453,571,272,M,M,M,7,1,992
95454,893,405,M,M,M,7,1,992
95455,413,197,M,M,M,7,1,992
95456,191,655,M,M,M,7,1,992
95457,743,925,M,M,M,7,1,992
95458,608,728,M,M,M,7,1,992
95459,755,896,M,M,M,7,1,992
95460,226,323,M,M,M,7,1,992
95461,549,57,M,M,M,7,1,992
95462,998,639,M,M,M,7,1,992
95463,609,600,M,M,M,7,1,992
95464,787,863,M,M,M,7,1,992
95465,615,813,M,M,M,7,1,992
95466,162,815,M,M,M,7,1,992
95467,612,698,M,M,M,7,1,992
95468,374,824,M,M,M,7,1,992
95469,732,565,M,M,M,7,1,992
95470,409,819,M,M,M,7,1,992
95471,178,528,M,M,M,7,1,992
95472,40,941,M,M,M,7,1,992
95473,812,72,M,M,M,7,1,992
95474,667,64,S,M,M,7,1,992
95475,593,237,M,M,M,7,1,992
95476,117,748,M,M,M,7,1,992
95477,70,469,M,M,M,7,1,992
95478,136,945,M,M,M,7,1,992
95479,309,907,M,M,M,7,1,992
95480,778,181,M,M,M,7,1,992
95481,608,642,M,M,M,7,1,992
95482,368,505,M,M,M,7,1,992
95483,265,546,M,M,M,7,1,992
95484,530,157,M,M,M,7,1,992
95485,709,985,M,M,M,7,1,992
95486,937,470,M,M,M,7,1,992
95487,803,240,M,M,M,7,1,992
95488,191,943,M,M,M,7,1,992
95489,783,687,M,M,M,7,1,992
95490,27,58,M,M,M,7,1,992
95491,666,295,M,M,M,7,1,992
95492,223,224,M,M,M,7,1,992
95493,964,236,M,M,M,7,1,992
95494,427,305,M,M,M,7,1,992
95495,828,600,M,M,M,7,1,992
95496,480,412,M,M,M,7,1,992
95497,994,878,M,M,M,7,1,992
95498,131,533,M,M,M,7,1,992
95499,47,338,M,M,M,7,1,992
95500,154,687,M,M,M,7,1,992
95501,512,695,M,M,M,7,1,992
95502,560,242,M,M,M,7,1,992
95503,533,483,M,M,M,7,1,992
95504,198,707,M,M,M,7,1,992
95505,888,0,M,M,M,7,1,992
95506,970,821,M,M,M,7,1,992
95507,227,84,M,M,M,7,1,992
95508,160,211,M,M,M,7,1,992
95509,26,963,M,M,M,7,1,992
95510,544,804,M,M,M,7,1,992
95511,542,318,M,M,M,7,1,992
95512,86,387,M,M,M,7,1,992
95513,412,250,M,M,M,7,1,992
95514,398,684,M,M,M,7,1,992
95515,228,77,M,M,M,7,1,992
95516,112,3,M,M,M,7,1,992
95517,715,912,M,M,M,7,1,992
95518,400,661,M,M,M,7,1,992
95519,690,442,M,M,M,7,1,992
95520,778,12,M,M,M,7,1,992
95521,706,976,M,M,M,7,1,992
95522,140,760,M,M,M,7,1,992
95523,240,291,M,M,M,7,1,992
95524,315,547,M,M,M,7,1,992
95525,881,601,M,M,M,7,1,992
95526,303,925,M,M,M,7,1,992
95527,632,739,M,M,M,7,1,992
95528,352,558,M,M,M,7,1,992
95529,7,188,M,M,M,7,1,992
95530,734,712,M,M,M,7,1,992
95531,459,763,M,M,M,7,1,992
95532,627,119,M,M,M,7,1,992
95533,933,942,S,M,M,7,1,992
95534,968,383,M,M,M,7,1,992
95535,48,504,M,M,M,7,1,992
95536,633,799,M,M,M,7,1,992
95537,695,310,M,M,M,7,1,992
95538,616,246,M,M,M,7,1,992
95539,21,915,M,M,M,7,1,992
95540,346,801,M,M,M,7,1,992
95541,544,131,M,M,M,7,1,992
95542,864,30,M,M,M,7,1,992
95543,157,704,M,M,M,7,1,992
95544,797,943,M,M,M,7,1,992
95545,758,723,M,M,M,7,1,992
95546,815,8,M,M,M,7,1,992
95547,540,923,M,M,M,7,1,992
95548,19,577,M,M,M,7,1,992
95549,339,832,M,M,M,7,1,992
95550,133,596,M,M,M,7,1,992
95551,499,477,M,M,M,7,1,992
95552,859,573,M,M,M,7,1,992
95553,742,474,M,M,M,7,1,992
95554,856,223,M,M,M,7,1,992
95555,184,568,M,M,M,7,1,992
95556,346,317,M,S,S,7,1,992
95557,541,341,M,M,M,7,1,992
95558,996,530,M,M,M,7,1,992
95559,204,621,M,M,M,7,1,992
95560,42,908,M,M,M,7,1,992
95561,810,37,M,M,M,7,1,992
95562,303,814,M,M,M,7,1,992
95563,279,655,M,M,M,7,1,992
95564,723,845,M,M,M,7,1,992
95565,678,503,I,M,M,7,1,992
95566,987,351,M,M,M,7,1,992
95567,850,826,M,M,M,7,1,992
95568,325,829,M,M,M,7,1,992
95569,540,566,M,M,M,7,1,992
95570,547,600,M,M,M,7,1,992
95571,776,280,M,M,M,7,1,992
95572,186,459,M,M,M,7,1,992
95573,890,359,M,M,M,7,1,992
95574,193,330,M,M,M,7,1,992
95575,155,900,M,S,S,7,1,992
95576,689,343,M,M,M,7,1,992
95577,757,545,M,M,M,7,1,992
95578,541,38,M,M,M,7,1,992
95579,97,234,M,M,M,7,1,992
95580,99,624,M,M,M,7,1,992
95581,724,238,M,M,M,7,1,992
95582,597,619,M,M,M,7,1,992
95583,531,680,M,M,M,7,1,992
95584,300,232,M,M,M,7,1,992
95585,239,753,M,M,M,7,1,992
95586,12,6,M,M,M,7,1,992
95587,929,717,M,M,M,7,1,992
95588,377,739,M,M,M,7,1,992
95589,865,262,M,M,M,7,1,992
95590,377,220,M,M,M,7,1,992
95591,264,587,M,M,M,7,1,992
95592,563,28,M,M,M,7,1,992
95593,986,324,M,M,M,7,1,992
95594,458,154,M,M,M,7,1,992
95595,538,579,M,M,M,7,1,992
95596,894,359,M,M,M,7,1,992
95597,465,218,M,M,M,7,1,992
95598,198,377,M,M,M,7,1,992
95599,374,404,M,M,M,7,1,992
95600,816,840,M,M,M,7,1,992
95601,204,82,M,M,M,7,1,992
95602,188,843,M,M,M,7,1,992
95603,461,715,M,M,M,7,1,992
95604,550,653,M,M,M,7,1,992
95605,227,892,M,M,M,7,1,992
95606,491,430,M,M,M,7,1,992
95607,375,226,M,M,M,7,1,992
95608,444,279,M,M,M,7,1,992
95609,983,224,M,M,M,7,1,992
95610,440,230,M,M,M,7,1,992
95611,466,224,M,M,M,7,1,992
95612,722,709,M,M,M,7,1,992
95613,576,225,M,M,M,7,1,992
95614,353,943,M,M,M,7,1,992
95615,503,434,M,M,M,7,1,992
95616,513,759,M,M,M,7,1,992
95617,68,414,M,M,M,7,1,992
95618,853,122,M,M,M,7,1,992
95619,723,132,M,M,M,7,1,992
95620,195,346,M,M,M,7,1,992
95621,621,448,M,M,M,7,1,992
95622,372,756,M,M,M,7,1,992
95623,172,423,M,M,M,7,1,992
95624,59,697,M,M,M,7,1,992
95625,705,1,M,M,M,7,1,992
95626,302,635,M,M,M,7,1,992
95627,982,85,M,M,M,7,1,992
95628,235,262,M,M,M,7,1,992
95629,690,595,M,M,M,7,1,992
95630,749,570,M,M,M,7,1,992
95631,838,483,M,M,M,7,1,992
95632,286,403,M,M,M,7,1,992
95633,688,592,M,M,M,7,1,992
95634,959,445,M,M,M,7,1,992
95635,151,905,M,M,M,7,1,992
95636,940,141,M,M,M,7,1,992
95637,20,48,M,M,M,7,1,992
95638,470,242,M,M,M,7,1,992
95639,593,971,M,M,M,7,1,992
95640,880,493,M,M,M,7,1,992
95641,397,561,M,M,M,7,1,992
95642,27,451,M,M,M,7,1,992
95643,418,901,M,M,M,7,1,992
95644,285,490,M,M,M,7,1,992
95645,961,580,M,M,M,7,1,992
95646,463,871,M,M,M,7,1,992
95647,441,379,M,M,M,7,1,992
95648,865,901,M,M,M,7,1,992
95649,307,45,M,M,M,7,1,992
95650,220,855,M,M,M,7,1,992
95651,215,886,M,M,M,7,1,992
95652,355,522,M,M,M,7,1,992
95653,210,102,M,M,M,7,1,992
95654,608,790,M,M,M,7,1,992
95655,260,467,M,M,M,7,1,992
95656,468,379,M,M,M,7,1,992
95657,369,246,M,M,M,7,1,992
95658,412,502,M,M,M,7,1,992
95659,732,977,M,M,M,7,1,992
95660,346,467,M,M,M,7,1,992
95661,584,7,M,M,M,7,1,992
95662,464,679,M,M,M,7,1,992
95663,987,143,M,M,M,7,1,992
95664,130,698,M,M,M,7,1,992
95665,595,464,M,M,M,7,1,992
95666,685,220,M,M,M,7,1,992
95667,409,605,M,M,M,7,1,992
95668,966,622,M,M,M,7,1,992
95669,3,162,M,M,M,7,1,992
95670,601,98,M,M,M,7,1,992
95671,492,424,M,M,M,7,1,992
95672,935,409,M,M,M,7,1,992
95673,293,25,M,M,M,7,1,992
95674,858,773,M,M,M,7,1,992
95675,603,706,M,M,M,7,1,992
95676,803,582,M,M,M,7,1,992
95677,220,541,M,M,M,7,1,992
95678,26,774,M,M,M,7,1,992
95679,465,535,M,M,M,7,1,992
95680,642,325,M,M,M,7,1,992
95681,34,747,M,M,M,7,1,992
95682,406,602,M,M,M,7,1,992
95683,292,467,M,M,M,7,1,992
95684,311,267,M,M,M,7,1,992
95685,877,115,M,M,M,7,1,992
95686,643,647,M,M,M,7,1,992
95687,550,564,M,M,M,7,1,992
95688,698,473,M,M,M,7,1,992
95689,976,919,M,M,M,7,1,992
95690,923,199,M,M,M,7,1,992
95691,277,12,M,M,M,7,1,992
95692,415,838,M,M,M,7,1,992
95693,816,339,M,M,M,7,1,992
95694,977,416,M,M,M,7,1,992
95695,422,274,M,M,M,7,1,992
95696,912,144,M,M,M,7,1,992
95697,326,556,M,M,M,7,1,992
95698,524,800,M,M,M,7,1,992
95699,597,649,M,M,M,7,1,992
95700,518,231,M,M,M,7,1,992
95701,397,186,M,M,M,7,1,992
95702,407,790,M,M,M,7,1,992
95703,938,392,M,M,M,7,1,992
95704,808,927,M,M,M,7,1,992
95705,371,540,M,M,M,7,1,992
95706,882,35,M,M,M,7,1,992
95707,958,396,M,M,M,7,1,992
95708,489,286,M,M,M,7,1,992
95709,918,422,M,M,M,7,1,992
95710,866,741,M,M,M,7,1,992
95711,848,709,M,M,M,7,1,992
95712,519,382,M,M,M,7,1,992
95713,194,573,M,M,M,7,1,992
95714,341,297,M,M,M,7,1,992
95715,375,755,M,M,M,7,1,992
95716,548,513,M,M,M,7,1,992
95717,672,215,M,M,M,7,1,992
95718,94,505,M,M,M,7,1,992
95719,7,350,M,M,M,7,1,992
95720,527,880,M,M,M,7,1,992
95721,422,334,M,M,M,7,1,992
95722,754,360,M,M,M,7,1,992
95723,533,463,M,M,M,7,1,992
95724,763,209,M,M,M,7,1,992
95725,493,694,M,M,M,7,1,992
95726,281,525,M,M,M,7,1,992
95727,312,318,M,M,M,7,1,992
95728,744,782,M,M,M,7,1,992
95729,479,4,M,M,M,7,1,992
95730,17,741,M,M,M,7,1,992
95731,488,919,M,M,M,7,1,992
95732,209,197,M,M,M,7,1,992
95733,599,140,M,M,M,7,1,992
95734,768,805,M,M,M,7,1,992
95735,189,242,M,M,M,7,1,992
95736,46,696,M,M,M,7,1,992
95737,584,719,M,M,M,7,1,992
95738,172,238,M,M,M,7,1,992
95739,539,560,M,M,M,7,1,992
95740,949,6,M,M,M,7,1,992
95741,898,76,M,M,M,7,1,992
95742,378,261,M,M,M,7,1,992
95743,936,541,M,M,M,7,1,992
95744,811,663,M,M,M,7,1,992
95745,51,563,M,M,M,7,1,992
95746,649,776,M,M,M,7,1,992
95747,461,791,M,M,M,7,1,992
95748,784,619,M,M,M,7,1,992
95749,337,87,M,M,M,7,1,992
95750,177,665,M,M,M,7,1,992
95751,344,595,M,M,M,7,1,992
95752,172,308,M,M,M,7,1,992
95753,149,786,M,M,M,7,1,992
95754,588,753,M,M,M,7,1,992
95755,303,955,M,M,M,7,1,992
95756,894,659,M,M,M,7,1,992
95757,84,652,M,M,M,7,1,992
95758,658,286,M,M,M,7,1,992
95759,215,288,M,M,M,7,1,992
95760,238,973,M,M,M,7,1,992
95761,380,271,M,M,M,7,1,992
95762,932,416,M,M,M,7,1,992
95763,314,347,M,M,M,7,1,992
95764,222,837,M,M,M,7,1,992
95765,905,591,M,M,M,7,1,992
95766,628,988,M,M,M,7,1,992
95767,992,240,M,M,M,7,1,992
95768,756,370,M,M,M,7,1,992
95769,396,368,M,M,M,7,1,992
95770,839,11,M,M,M,7,1,992
95771,624,201,M,M,M,7,1,992
95772,484,294,M,M,M,7,1,992
95773,140,758,M,M,M,7,1,992
95774,935,805,M,M,M,7,1,992
95775,135,702,M,M,M,7,1,992
95776,434,427,M,M,M,7,1,992
95777,374,232,M,M,M,7,1,992
95778,719,373,M,M,M,7,1,992
95779,704,827,M,M,M,7,1,992
95780,304,302,M,M,M,7,1,992
95781,230,61,M,M,M,7,1,992
95782,568,369,M,M,M,7,1,992
95783,924,867,M,M,M,7,1,992
95784,429,616,M,M,M,7,1,992
95785,366,786,M,M,M,7,1,992
95786,713,380,M,M,M,7,1,992
95787,467,498,M,M,M,7,1,992
95788,29,609,M,M,M,7,1,992
95789,812,152,M,M,M,7,1,992
95790,724,683,M,M,M,7,1,992
